kernel_id,run_name,mode,kname,status,t_arrival,t_scheduled,t_configured,t_completed
1551,serial,Monolithic,matmul,COMPLETED,382057166994,382645470881,382645473178,382647397692
1552,serial,Monolithic,matmul,COMPLETED,382057167269,382647397751,382647400129,382649324772
1553,serial,Monolithic,saxpy,COMPLETED,382057167567,382649324838,382649327222,382649327784
1554,serial,Monolithic,matmul,COMPLETED,382057167941,382649327849,382649330160,382651254700
1555,serial,Monolithic,2mm,COMPLETED,382057168277,382651254803,382651259592,382653181911
1556,serial,Monolithic,2mm,COMPLETED,382057168617,382653182023,382653186711,382655108873
1557,serial,Monolithic,2mm,COMPLETED,382057168839,382655108960,382655113639,382657036020
1558,serial,Monolithic,2mm,COMPLETED,382057169054,382657036153,382657040923,382658963110
1559,serial,Monolithic,matmul,COMPLETED,382057169206,382658963202,382658965649,382660890186
1560,serial,Monolithic,2mm,COMPLETED,382057169469,382660890307,382660895097,382662817269
1561,serial,Monolithic,saxpy,COMPLETED,382057169715,382662817343,382662819763,382662820391
1562,serial,Monolithic,2mm,COMPLETED,382057169794,382662820450,382662825215,382664747487
1563,serial,Monolithic,saxpy,COMPLETED,382057170244,382664747615,382664750077,382664750709
1564,serial,Monolithic,matmul,COMPLETED,382057170722,382664750811,382664753248,382666677932
1565,serial,Monolithic,2mm,COMPLETED,382057171320,382666678059,382666682970,382668605038
1566,serial,Monolithic,matmul,COMPLETED,382057171564,382668605143,382668607606,382670532256
1567,serial,Monolithic,2mm,COMPLETED,382057171605,382670532414,382670537085,382672459348
1568,serial,Monolithic,2mm,COMPLETED,382057171842,382672459470,382672464314,382674386543
1569,serial,Monolithic,matmul,COMPLETED,382057172029,382674386696,382674389008,382676313674
1570,serial,Monolithic,matmul,COMPLETED,382057172160,382676313726,382676316085,382678240590
1571,serial,Monolithic,2mm,COMPLETED,382057172311,382678240707,382678245442,382680167539
1572,serial,Monolithic,2mm,COMPLETED,382057172454,382680167620,382680172364,382682094691
1573,serial,Monolithic,matmul,COMPLETED,382057172616,382682094811,382682097210,382684021892
1574,serial,Monolithic,matmul,COMPLETED,382057172705,382684021955,382684024347,382685948937
1575,serial,Monolithic,saxpy,COMPLETED,382057172999,382685949053,382685951377,382685951936
1576,serial,Monolithic,2mm,COMPLETED,382057173377,382685951994,382685956669,382687879038
1577,serial,Monolithic,matmul,COMPLETED,382057173620,382687879101,382687881467,382689805966
1578,serial,Monolithic,matmul,COMPLETED,382057173843,382689806107,382689808507,382691733163
1579,serial,Monolithic,2mm,COMPLETED,382057174187,382691733216,382691737874,382693660103
1580,serial,Monolithic,2mm,COMPLETED,382057174637,382693660214,382693664822,382695587182
1581,serial,Monolithic,2mm,COMPLETED,382057174826,382695587313,382695592088,382697514385
1582,serial,Monolithic,matmul,COMPLETED,382057175067,382697514439,382697516845,382699441439
1583,serial,Monolithic,saxpy,COMPLETED,382057175230,382699441542,382699443944,382699444579
1584,serial,Monolithic,matmul,COMPLETED,382057175419,382699444711,382699447013,382701371702
1585,serial,Monolithic,2mm,COMPLETED,382057175761,382701371755,382701376486,382703298709
1586,serial,Monolithic,saxpy,COMPLETED,382057175904,382703298789,382703301162,382703301881
1587,serial,Monolithic,2mm,COMPLETED,382057175974,382703301986,382703306722,382705229026
1588,serial,Monolithic,saxpy,COMPLETED,382057176205,382705229093,382705231523,382705232017
1589,serial,Monolithic,matmul,COMPLETED,382057176283,382705232074,382705234497,382707159193
1590,serial,Monolithic,matmul,COMPLETED,382057176472,382707159253,382707161655,382709086294
1591,serial,Monolithic,2mm,COMPLETED,382057176780,382709086416,382709091240,382711013510
1592,serial,Monolithic,2mm,COMPLETED,382057176927,382711013580,382711018442,382712940583
1593,serial,Monolithic,matmul,COMPLETED,382057177111,382712940772,382712943169,382714867806
1594,serial,Monolithic,2mm,COMPLETED,382057177223,382714867924,382714872673,382716794956
1595,serial,Monolithic,2mm,COMPLETED,382057177384,382716795027,382716799674,382718722071
1596,serial,Monolithic,2mm,COMPLETED,382057177500,382718722221,382718726929,382720649212
1597,serial,Monolithic,matmul,COMPLETED,382057177689,382720649308,382720651764,382722576380
1598,serial,Monolithic,2mm,COMPLETED,382057177744,382722576441,382722581238,382724503370
1599,serial,Monolithic,saxpy,COMPLETED,382057178088,382724503445,382724505993,382724506534
1600,serial,Monolithic,2mm,COMPLETED,382057178257,382724506605,382724511382,382726433634
1601,serial,Monolithic,2mm,COMPLETED,382057178379,382726433706,382726438408,382728360650
1602,serial,Monolithic,2mm,COMPLETED,382057178454,382728360764,382728365632,382730287883
1603,serial,Monolithic,saxpy,COMPLETED,382057178564,382730288005,382730290494,382730291017
1604,serial,Monolithic,saxpy,COMPLETED,382057178667,382730291074,382730293443,382730294043
1605,serial,Monolithic,saxpy,COMPLETED,382057178918,382730294265,382730296683,382730297371
1606,serial,Monolithic,matmul,COMPLETED,382057179143,382730297484,382730299913,382732224510
1607,serial,Monolithic,saxpy,COMPLETED,382057179296,382732224637,382732227059,382732227693
1608,serial,Monolithic,matmul,COMPLETED,382057179377,382732227847,382732230262,382734154815
1609,serial,Monolithic,2mm,COMPLETED,382057179627,382734154897,382734159698,382736081911
1610,serial,Monolithic,2mm,COMPLETED,382057179749,382736082055,382736086877,382738009179
1611,serial,Monolithic,matmul,COMPLETED,382057179911,382738009292,382738011723,382739936316
1612,serial,Monolithic,matmul,COMPLETED,382057179977,382739936389,382739938743,382741863279
1613,serial,Monolithic,2mm,COMPLETED,382057180161,382741863395,382741868125,382743790428
1614,serial,Monolithic,matmul,COMPLETED,382057180238,382743790555,382743792973,382745717546
1615,serial,Monolithic,2mm,COMPLETED,382057180452,382745717790,382745722552,382747644721
1616,serial,Monolithic,2mm,COMPLETED,382057180657,382747644779,382747649669,382749571874
1617,serial,Monolithic,matmul,COMPLETED,382057180792,382749571944,382749574317,382751498944
1618,serial,Monolithic,matmul,COMPLETED,382057180990,382751499031,382751501453,382753426043
1619,serial,Monolithic,matmul,COMPLETED,382057181264,382753426151,382753428606,382755353236
1620,serial,Monolithic,2mm,COMPLETED,382057181445,382755353316,382755358119,382757280218
1621,serial,Monolithic,2mm,COMPLETED,382057181545,382757280298,382757285079,382759207342
1622,serial,Monolithic,2mm,COMPLETED,382057181658,382759207459,382759212243,382761134498
1623,serial,Monolithic,matmul,COMPLETED,382057181739,382761134701,382761137100,382763061662
1624,serial,Monolithic,matmul,COMPLETED,382057181787,382763061780,382763064305,382764988955
1625,serial,Monolithic,2mm,COMPLETED,382057181846,382764989079,382764993895,382766916027
1626,serial,Monolithic,saxpy,COMPLETED,382057181986,382766916093,382766918519,382766919202
1627,serial,Monolithic,saxpy,COMPLETED,382057182093,382766919270,382766921621,382766922193
1628,serial,Monolithic,matmul,COMPLETED,382057182133,382766922256,382766924656,382768849287
1629,serial,Monolithic,2mm,COMPLETED,382057182287,382768849430,382768854198,382770776391
1630,serial,Monolithic,saxpy,COMPLETED,382057182339,382770776467,382770778887,382770779448
1631,serial,Monolithic,saxpy,COMPLETED,382057182483,382770779592,382770781915,382770782474
1632,serial,Monolithic,2mm,COMPLETED,382057182603,382770782538,382770787272,382772709619
1633,serial,Monolithic,matmul,COMPLETED,382057182917,382772709747,382772712183,382774636716
1634,serial,Monolithic,saxpy,COMPLETED,382057182989,382774636794,382774639247,382774639896
1635,serial,Monolithic,saxpy,COMPLETED,382057183171,382774639992,382774642359,382774642979
1636,serial,Monolithic,saxpy,COMPLETED,382057183290,382774643075,382774645435,382774646041
1637,serial,Monolithic,saxpy,COMPLETED,382057183468,382774646115,382774648492,382774649020
1638,serial,Monolithic,matmul,COMPLETED,382057183584,382774649083,382774651432,382776576035
1639,serial,Monolithic,2mm,COMPLETED,382057183657,382776576145,382776580950,382778503156
1640,serial,Monolithic,saxpy,COMPLETED,382057183805,382778503242,382778505553,382778506184
1641,serial,Monolithic,matmul,COMPLETED,382057183888,382778506276,382778508685,382780433184
1642,serial,Monolithic,matmul,COMPLETED,382057183964,382780433371,382780435820,382782360465
1643,serial,Monolithic,saxpy,COMPLETED,382057184166,382782360648,382782363018,382782363497
1644,serial,Monolithic,matmul,COMPLETED,382057184264,382782363704,382782366089,382784290631
1645,serial,Monolithic,2mm,COMPLETED,382057184361,382784290714,382784295528,382786217787
1646,serial,Monolithic,2mm,COMPLETED,382057184516,382786217879,382786222596,382788144827
1647,serial,Monolithic,matmul,COMPLETED,382057184568,382788144887,382788147293,382790072028
1648,serial,Monolithic,2mm,COMPLETED,382057184684,382790072142,382790076855,382791999027
1649,serial,Monolithic,matmul,COMPLETED,382057184764,382791999105,382792001472,382793926141
1650,serial,Monolithic,matmul,COMPLETED,382057184850,382793926272,382793928758,382795853407
1651,serial,Monolithic,matmul,COMPLETED,382057184951,382795853539,382795856046,382797780593
1652,serial,Monolithic,2mm,COMPLETED,382057184993,382797780668,382797785396,382799707609
1653,serial,Monolithic,saxpy,COMPLETED,382057185050,382799707670,382799710078,382799710701
1654,serial,Monolithic,matmul,COMPLETED,382057185180,382799710831,382799713225,382801637838
1655,serial,Monolithic,saxpy,COMPLETED,382057185307,382801637930,382801640316,382801640942
1656,serial,Monolithic,matmul,COMPLETED,382057185381,382801641069,382801643462,382803568079
1657,serial,Monolithic,2mm,COMPLETED,382057185436,382803568196,382803572938,382805495326
1658,serial,Monolithic,matmul,COMPLETED,382057185562,382805495538,382805497967,382807422471
1659,serial,Monolithic,2mm,COMPLETED,382057185763,382807422565,382807427428,382809349580
1660,serial,Monolithic,saxpy,COMPLETED,382057185998,382809349652,382809352097,382809352786
1661,serial,Monolithic,saxpy,COMPLETED,382057186157,382809352924,382809355339,382809355973
1662,serial,Monolithic,matmul,COMPLETED,382057186323,382809356044,382809358430,382811283022
1663,serial,Monolithic,2mm,COMPLETED,382057186367,382811283096,382811287808,382813210142
1664,serial,Monolithic,matmul,COMPLETED,382057186516,382813210319,382813212825,382815137344
1665,serial,Monolithic,2mm,COMPLETED,382057186591,382815137418,382815142320,382817064411
1666,serial,Monolithic,saxpy,COMPLETED,382057186731,382817064554,382817066948,382817067675
1667,serial,Monolithic,2mm,COMPLETED,382057186791,382817067789,382817072574,382818994826
1668,serial,Monolithic,matmul,COMPLETED,382057186905,382818994946,382818997427,382820921981
1669,serial,Monolithic,2mm,COMPLETED,382057187081,382820922138,382820926916,382822849173
1670,serial,Monolithic,matmul,COMPLETED,382057187176,382822849238,382822851634,382824776223
1671,serial,Monolithic,matmul,COMPLETED,382057187250,382824776289,382824778640,382826703315
1672,serial,Monolithic,2mm,COMPLETED,382057187324,382826703432,382826708327,382828630520
1673,serial,Monolithic,matmul,COMPLETED,382057187396,382828630658,382828633025,382830557659
1674,serial,Monolithic,saxpy,COMPLETED,382057187516,382830557791,382830560260,382830560951
1675,serial,Monolithic,saxpy,COMPLETED,382057187594,382830561121,382830563557,382830564136
1676,serial,Monolithic,matmul,COMPLETED,382057187671,382830564212,382830566647,382832491374
1677,serial,Monolithic,matmul,COMPLETED,382057187738,382832491495,382832494005,382834418628
1678,serial,Monolithic,saxpy,COMPLETED,382057187809,382834418812,382834421148,382834421731
1679,serial,Monolithic,matmul,COMPLETED,382057187897,382834421852,382834424213,382836348894
1680,serial,Monolithic,2mm,COMPLETED,382057187993,382836349013,382836353844,382838276165
1681,serial,Monolithic,2mm,COMPLETED,382057188043,382838276251,382838281160,382840203328
1682,serial,Monolithic,matmul,COMPLETED,382057188095,382840203481,382840205840,382842130404
1683,serial,Monolithic,saxpy,COMPLETED,382057188167,382842130552,382842132862,382842133398
1684,serial,Monolithic,matmul,COMPLETED,382057188230,382842133485,382842135864,382844060530
1685,serial,Monolithic,matmul,COMPLETED,382057188360,382844060659,382844063082,382845987599
1686,serial,Monolithic,saxpy,COMPLETED,382057188426,382845987665,382845990009,382845990597
1687,serial,Monolithic,saxpy,COMPLETED,382057188462,382845990659,382845993095,382845993781
1688,serial,Monolithic,matmul,COMPLETED,382057188531,382845993891,382845996305,382847920894
1689,serial,Monolithic,2mm,COMPLETED,382057188606,382847920975,382847925835,382849847987
1690,serial,Monolithic,saxpy,COMPLETED,382057188646,382849848065,382849850481,382849850955
1691,serial,Monolithic,matmul,COMPLETED,382057188697,382849851095,382849853518,382851778160
1692,serial,Monolithic,saxpy,COMPLETED,382057188802,382851778226,382851780621,382851781299
1693,serial,Monolithic,2mm,COMPLETED,382057188882,382851781432,382851786275,382853708502
1694,serial,Monolithic,2mm,COMPLETED,382057188927,382853708572,382853713304,382855635652
1695,serial,Monolithic,matmul,COMPLETED,382057189072,382855635733,382855638072,382857562781
1696,serial,Monolithic,2mm,COMPLETED,382057189110,382857562906,382857567688,382859489961
1697,serial,Monolithic,saxpy,COMPLETED,382057189163,382859490045,382859492386,382859493075
1698,serial,Monolithic,matmul,COMPLETED,382057189249,382859493224,382859495668,382861420292
1699,serial,Monolithic,saxpy,COMPLETED,382057189302,382861420418,382861422908,382861423389
1700,serial,Monolithic,2mm,COMPLETED,382057189341,382861423510,382861428294,382863350615
1701,serial,Monolithic,saxpy,COMPLETED,382057189423,382863350746,382863353051,382863353748
1702,serial,Monolithic,2mm,COMPLETED,382057189458,382863353831,382863358717,382865280940
1703,serial,Monolithic,matmul,COMPLETED,382057189528,382865281083,382865283572,382867208296
1704,serial,Monolithic,saxpy,COMPLETED,382057189587,382867208416,382867210856,382867211326
1705,serial,Monolithic,2mm,COMPLETED,382057189647,382867211447,382867216300,382869138448
1706,serial,Monolithic,saxpy,COMPLETED,382057189731,382869138518,382869140971,382869141636
1707,serial,Monolithic,2mm,COMPLETED,382057189844,382869141751,382869146604,382871068818
1708,serial,Monolithic,2mm,COMPLETED,382057189886,382871068898,382871073682,382872995938
1709,serial,Monolithic,2mm,COMPLETED,382057190040,382872996096,382873000929,382874923120
1710,serial,Monolithic,2mm,COMPLETED,382057190111,382874923201,382874928082,382876850276
1711,serial,Monolithic,2mm,COMPLETED,382057190268,382876850496,382876855324,382878777636
1712,serial,Monolithic,2mm,COMPLETED,382057190330,382878777761,382878782652,382880704792
1713,serial,Monolithic,2mm,COMPLETED,382057190450,382880704862,382880709785,382882632031
1714,serial,Monolithic,matmul,COMPLETED,382057190544,382882632157,382882634651,382884559306
1715,serial,Monolithic,2mm,COMPLETED,382057190588,382884559430,382884564214,382886486574
1716,serial,Monolithic,matmul,COMPLETED,382057190731,382886486700,382886489036,382888413544
1717,serial,Monolithic,2mm,COMPLETED,382057190771,382888413673,382888418671,382890340906
1718,serial,Monolithic,matmul,COMPLETED,382057190882,382890340992,382890343397,382892268009
1719,serial,Monolithic,matmul,COMPLETED,382057190974,382892268095,382892270532,382894195211
1720,serial,Monolithic,matmul,COMPLETED,382057191048,382894195285,382894197665,382896122385
1721,serial,Monolithic,matmul,COMPLETED,382057191199,382896122570,382896124956,382898049499
1722,serial,Monolithic,matmul,COMPLETED,382057191232,382898049587,382898052008,382899976659
1723,serial,Monolithic,matmul,COMPLETED,382057191437,382899976731,382899979089,382901903751
1724,serial,Monolithic,2mm,COMPLETED,382057191497,382901903848,382901908650,382903830991
1725,serial,Monolithic,saxpy,COMPLETED,382057191573,382903831085,382903833468,382903833942
1726,serial,Monolithic,matmul,COMPLETED,382057191621,382903834025,382903836451,382905761052
1727,serial,Monolithic,2mm,COMPLETED,382057191659,382905761189,382905765984,382907688115
1728,serial,Monolithic,matmul,COMPLETED,382057191701,382907688342,382907690784,382909615464
1729,serial,Monolithic,2mm,COMPLETED,382057191738,382909615605,382909620442,382911542589
1730,serial,Monolithic,saxpy,COMPLETED,382057191792,382911542676,382911545071,382911545569
1731,serial,Monolithic,matmul,COMPLETED,382057191813,382911545799,382911548157,382913472796
1732,serial,Monolithic,matmul,COMPLETED,382057191854,382913472977,382913475337,382915399962
1733,serial,Monolithic,saxpy,COMPLETED,382057191898,382915400103,382915402609,382915403305
1734,serial,Monolithic,saxpy,COMPLETED,382057191995,382915403390,382915405790,382915406367
1735,serial,Monolithic,saxpy,COMPLETED,382057192034,382915406458,382915408883,382915409623
1736,serial,Monolithic,2mm,COMPLETED,382057192086,382915409689,382915414381,382917336526
1737,serial,Monolithic,2mm,COMPLETED,382057192109,382917336727,382917341645,382919263829
1738,serial,Monolithic,matmul,COMPLETED,382057192217,382919263978,382919266384,382921191128
1739,serial,Monolithic,matmul,COMPLETED,382057192272,382921191281,382921193689,382923118328
1740,serial,Monolithic,saxpy,COMPLETED,382057192351,382923118464,382923120873,382923121496
1741,serial,Monolithic,matmul,COMPLETED,382057192441,382923121579,382923124021,382925048631
1742,serial,Monolithic,matmul,COMPLETED,382057192489,382925048706,382925051096,382926975731
1743,serial,Monolithic,matmul,COMPLETED,382057192517,382926975860,382926978344,382928902974
1744,serial,Monolithic,saxpy,COMPLETED,382057192570,382928903060,382928905460,382928905977
1745,serial,Monolithic,matmul,COMPLETED,382057192633,382928906133,382928908608,382930833347
1746,serial,Monolithic,2mm,COMPLETED,382057192678,382930833595,382930838494,382932760647
1747,serial,Monolithic,matmul,COMPLETED,382057192725,382932760739,382932763194,382934687741
1748,serial,Monolithic,saxpy,COMPLETED,382057192782,382934687822,382934690281,382934690749
1749,serial,Monolithic,matmul,COMPLETED,382057192895,382934690884,382934693350,382936617928
1750,serial,Monolithic,2mm,COMPLETED,382057192949,382936618085,382936623098,382938545256
1751,serial,Monolithic,saxpy,COMPLETED,382057192993,382938545337,382938547750,382938548462
1752,serial,Monolithic,2mm,COMPLETED,382057193094,382938548590,382938553429,382940475606
1753,serial,Monolithic,matmul,COMPLETED,382057193151,382940475708,382940478165,382942402757
1754,serial,Monolithic,2mm,COMPLETED,382057193217,382942402866,382942407680,382944329887
1755,serial,Monolithic,matmul,COMPLETED,382057193282,382944330033,382944332557,382946257323
1756,serial,Monolithic,saxpy,COMPLETED,382057193325,382946257457,382946260038,382946260772
1757,serial,Monolithic,matmul,COMPLETED,382057193354,382946260909,382946263279,382948187787
1758,serial,Monolithic,2mm,COMPLETED,382057193434,382948187886,382948192776,382950114986
1759,serial,Monolithic,saxpy,COMPLETED,382057193469,382950115097,382950117602,382950118079
1760,serial,Monolithic,2mm,COMPLETED,382057193512,382950118217,382950123088,382952045451
1761,serial,Monolithic,2mm,COMPLETED,382057193545,382952045602,382952050484,382953972588
1762,serial,Monolithic,matmul,COMPLETED,382057193592,382953972661,382953975108,382955899723
1763,serial,Monolithic,2mm,COMPLETED,382057193692,382955900051,382955904918,382957827143
1764,serial,Monolithic,matmul,COMPLETED,382057193773,382957827220,382957829761,382959754400
1765,serial,Monolithic,matmul,COMPLETED,382057193833,382959754480,382959756906,382961681538
1766,serial,Monolithic,2mm,COMPLETED,382057193943,382961681691,382961686608,382963608973
1767,serial,Monolithic,matmul,COMPLETED,382057193970,382963609101,382963611685,382965536357
1768,serial,Monolithic,matmul,COMPLETED,382057193999,382965536559,382965538949,382967463633
1769,serial,Monolithic,matmul,COMPLETED,382057194095,382967463706,382967466089,382969390622
1770,serial,Monolithic,saxpy,COMPLETED,382057194161,382969390707,382969393129,382969393759
1771,serial,Monolithic,2mm,COMPLETED,382057194217,382969393838,382969398707,382971320915
1772,serial,Monolithic,2mm,COMPLETED,382057194256,382971321168,382971326094,382973248196
1773,serial,Monolithic,matmul,COMPLETED,382057194399,382973248287,382973250665,382975175318
1774,serial,Monolithic,2mm,COMPLETED,382057194431,382975175472,382975180360,382977102633
1775,serial,Monolithic,saxpy,COMPLETED,382057194555,382977102771,382977105161,382977105664
1776,serial,Monolithic,matmul,COMPLETED,382057194596,382977105805,382977108308,382979032861
1777,serial,Monolithic,matmul,COMPLETED,382057194628,382979033028,382979035394,382980959941
1778,serial,Monolithic,matmul,COMPLETED,382057194693,382980960058,382980962498,382982887115
1779,serial,Monolithic,2mm,COMPLETED,382057194820,382982887257,382982892137,382984814368
1780,serial,Monolithic,saxpy,COMPLETED,382057194861,382984814511,382984817086,382984817633
1781,serial,Monolithic,saxpy,COMPLETED,382057194945,382984817877,382984820255,382984820780
1782,serial,Monolithic,matmul,COMPLETED,382057195009,382984820945,382984823375,382986748030
1783,serial,Monolithic,2mm,COMPLETED,382057195043,382986748230,382986753096,382988675257
1784,serial,Monolithic,saxpy,COMPLETED,382057195079,382988675497,382988677933,382988678577
1785,serial,Monolithic,2mm,COMPLETED,382057195191,382988678740,382988683648,382990605971
1786,serial,Monolithic,2mm,COMPLETED,382057195225,382990606279,382990611090,382992533378
1787,serial,Monolithic,2mm,COMPLETED,382057195285,382992533464,382992538444,382994460702
1788,serial,Monolithic,saxpy,COMPLETED,382057195392,382994460871,382994463294,382994463822
1789,serial,Monolithic,matmul,COMPLETED,382057195447,382994463927,382994466312,382996390830
1790,serial,Monolithic,2mm,COMPLETED,382057195471,382996390929,382996395851,382998318034
1791,serial,Monolithic,2mm,COMPLETED,382057195501,382998318109,382998322931,383000245286
1792,serial,Monolithic,matmul,COMPLETED,382057195571,383000245421,383000247965,383002172461
1793,serial,Monolithic,saxpy,COMPLETED,382057195659,383002172549,383002175102,383002175608
1794,serial,Monolithic,matmul,COMPLETED,382057195691,383002175761,383002178274,383004102888
1795,serial,Monolithic,matmul,COMPLETED,382057195727,383004103192,383004105612,383006030293
1796,serial,Monolithic,2mm,COMPLETED,382057195744,383006030401,383006035339,383007957447
1797,serial,Monolithic,2mm,COMPLETED,382057195791,383007957531,383007962413,383009884599
1798,serial,Monolithic,2mm,COMPLETED,382057195827,383009884840,383009889731,383011811889
1799,serial,Monolithic,saxpy,COMPLETED,382057195858,383011811986,383011814448,383011815159
1800,serial,Monolithic,2mm,COMPLETED,382057195887,383011815271,383011820096,383013742436
1801,serial,Monolithic,matmul,COMPLETED,382057195905,383013742589,383013745028,383015669607
1802,serial,Monolithic,matmul,COMPLETED,382057195941,383015669804,383015672088,383017596600
1803,serial,Monolithic,saxpy,COMPLETED,382057195997,383017596693,383017599103,383017599654
1804,serial,Monolithic,matmul,COMPLETED,382057196046,383017599806,383017602149,383019526775
1805,serial,Monolithic,2mm,COMPLETED,382057196104,383019526936,383019531944,383021453993
1806,serial,Monolithic,saxpy,COMPLETED,382057196147,383021454179,383021456651,383021457171
1807,serial,Monolithic,2mm,COMPLETED,382057196193,383021457331,383021462187,383023384301
1808,serial,Monolithic,matmul,COMPLETED,382057196221,383023384455,383023387020,383025311519
1809,serial,Monolithic,2mm,COMPLETED,382057196254,383025311635,383025316440,383027238622
1810,serial,Monolithic,matmul,COMPLETED,382057196281,383027238779,383027241247,383029165882
1811,serial,Monolithic,2mm,COMPLETED,382057196352,383029166209,383029171164,383031093356
1812,serial,Monolithic,2mm,COMPLETED,382057196377,383031093454,383031098501,383033020610
1813,serial,Monolithic,2mm,COMPLETED,382057196437,383033020771,383033025574,383034947855
1814,serial,Monolithic,matmul,COMPLETED,382057196459,383034948073,383034950523,383036875261
1815,serial,Monolithic,2mm,COMPLETED,382057196495,383036875425,383036880316,383038802657
1816,serial,Monolithic,matmul,COMPLETED,382057196562,383038802808,383038805291,383040729907
1817,serial,Monolithic,matmul,COMPLETED,382057196617,383040730215,383040732590,383042657291
1818,serial,Monolithic,saxpy,COMPLETED,382057196646,383042657422,383042659871,383042660374
1819,serial,Monolithic,2mm,COMPLETED,382057196699,383042660578,383042665490,383044587692
1820,serial,Monolithic,saxpy,COMPLETED,382057196749,383044587969,383044590506,383044590988
1821,serial,Monolithic,matmul,COMPLETED,382057196791,383044591154,383044593598,383046518218
1822,serial,Monolithic,matmul,COMPLETED,382057196833,383046518379,383046520982,383048445596
1823,serial,Monolithic,saxpy,COMPLETED,382057196869,383048445758,383048448306,383048448859
1824,serial,Monolithic,matmul,COMPLETED,382057196917,383048449031,383048451598,383050376158
1825,serial,Monolithic,matmul,COMPLETED,382057196982,383050376277,383050378824,383052303469
1826,serial,Monolithic,2mm,COMPLETED,382057197031,383052303563,383052308613,383054230779
1827,serial,Monolithic,matmul,COMPLETED,382057197101,383054230896,383054233369,383056158044
1828,serial,Monolithic,2mm,COMPLETED,382057197147,383056158258,383056163096,383058085237
1829,serial,Monolithic,2mm,COMPLETED,382057197183,383058085397,383058090321,383060012612
1830,serial,Monolithic,matmul,COMPLETED,382057197216,383060012707,383060015253,383061939871
1831,serial,Monolithic,matmul,COMPLETED,382057197263,383061940095,383061942498,383063867050
1832,serial,Monolithic,matmul,COMPLETED,382057197310,383063867363,383063869821,383065794374
1833,serial,Monolithic,matmul,COMPLETED,382057197339,383065794488,383065796911,383067721431
1834,serial,Monolithic,matmul,COMPLETED,382057197377,383067721683,383067724161,383069648911
1835,serial,Monolithic,matmul,COMPLETED,382057197412,383069649093,383069651553,383071576187
1836,serial,Monolithic,matmul,COMPLETED,382057197471,383071576366,383071578848,383073503374
1837,serial,Monolithic,saxpy,COMPLETED,382057197536,383073503468,383073506075,383073506667
1838,serial,Monolithic,matmul,COMPLETED,382057197563,383073506838,383073509367,383075433962
1839,serial,Monolithic,2mm,COMPLETED,382057197579,383075434076,383075439092,383077361353
1840,serial,Monolithic,2mm,COMPLETED,382057197652,383077361529,383077366500,383079288832
1841,serial,Monolithic,2mm,COMPLETED,382057197693,383079289023,383079294032,383081216293
1842,serial,Monolithic,2mm,COMPLETED,382057197739,383081216462,383081221441,383083143531
1843,serial,Monolithic,matmul,COMPLETED,382057197766,383083143706,383083146168,383085070821
1844,serial,Monolithic,2mm,COMPLETED,382057197802,383085070996,383085075993,383086997962
1845,serial,Monolithic,2mm,COMPLETED,382057197826,383086998146,383087003276,383088925414
1846,serial,Monolithic,2mm,COMPLETED,382057197881,383088925536,383088930490,383090852657
1847,serial,Monolithic,2mm,COMPLETED,382057197939,383090852916,383090857883,383092780016
1848,serial,Monolithic,matmul,COMPLETED,382057197978,383092780232,383092782731,383094707351
1849,serial,Monolithic,matmul,COMPLETED,382057197995,383094707643,383094710049,383096634721
1850,serial,Monolithic,matmul,COMPLETED,382057198052,383096634816,383096637345,383098562213
1851,serial,Monolithic,saxpy,COMPLETED,382057198149,383098562549,383098565103,383098565686
1852,serial,Monolithic,saxpy,COMPLETED,382057198212,383098565880,383098568317,383098568884
1853,serial,Monolithic,2mm,COMPLETED,382057198264,383098569062,383098574037,383100496392
1854,serial,Monolithic,saxpy,COMPLETED,382057198310,383100496504,383100499017,383100499497
1855,serial,Monolithic,2mm,COMPLETED,382057198345,383100499599,383100504516,383102426676
1856,serial,Monolithic,2mm,COMPLETED,382057198394,383102426809,383102431793,383104353786
1857,serial,Monolithic,2mm,COMPLETED,382057198450,383104353907,383104358763,383106280921
1858,serial,Monolithic,2mm,COMPLETED,382057198526,383106281214,383106286218,383108208315
1859,serial,Monolithic,matmul,COMPLETED,382057198547,383108208411,383108210865,383110135702
1860,serial,Monolithic,2mm,COMPLETED,382057198580,383110135886,383110140744,383112063028
1861,serial,Monolithic,2mm,COMPLETED,382057198609,383112063127,383112068135,383113990192
1862,serial,Monolithic,2mm,COMPLETED,382057198697,383113990313,383113995321,383115917439
1863,serial,Monolithic,saxpy,COMPLETED,382057198720,383115917546,383115920030,383115920648
1864,serial,Monolithic,2mm,COMPLETED,382057198762,383115920848,383115925793,383117847914
1865,serial,Monolithic,matmul,COMPLETED,382057198792,383117848233,383117850755,383119775479
1866,serial,Monolithic,saxpy,COMPLETED,382057198858,383119775597,383119778084,383119778789
1867,serial,Monolithic,saxpy,COMPLETED,382057198918,383119778905,383119781510,383119782134
1868,serial,Monolithic,2mm,COMPLETED,382057198963,383119782420,383119787352,383121709503
1869,serial,Monolithic,2mm,COMPLETED,382057198988,383121709689,383121714411,383123636789
1870,serial,Monolithic,2mm,COMPLETED,382057199030,383123636990,383123642089,383125564064
1871,serial,Monolithic,matmul,COMPLETED,382057199049,383125564199,383125566814,383127491436
1872,serial,Monolithic,saxpy,COMPLETED,382057199168,383127491651,383127494162,383127494721
